brand,country,vertical,sov
Momondo,United States,Car Rentals,2.8372%
Travelsearch,United States,Car Rentals,5.5099%
KAYAK,United States,Flights,15.3359%
CheapFlights,United States,Flights,1.0682%
Travelsearch,United States,Flights,1.8264%
Momondo,United States,Flights,0.4139%
Hotelscombined,United States,Flights,3.6778%
Swoodoo,United States,Flights,0.0001%
KAYAK,United States,Hotel,4.4000%
Momondo,United States,Hotel,0.5385%
Hotelscombined,United States,Hotel,0.8444%
Swoodoo,United States,Hotel,0.0038%
KAYAK,United States,Hotel Citywide,8.1747%
Momondo,United States,Hotel Citywide,1.3160%
Hotelscombined,United States,Hotel Citywide,1.0914%
Swoodoo,United States,Hotel Citywide,0.0036%
CheapFlights,United States,Hotel Citywide,0.0012%
Hotelscombined,United States,Vacations,16.6943%
KAYAK,United States,Vacations,1.5426%
Momondo,Uruguay,Car Rentals,20.2439%
KAYAK,Uruguay,Car Rentals,18.2927%
KAYAK,Uruguay,Flights,11.9665%
CheapFlights,Uruguay,Flights,9.1374%
Momondo,Uruguay,Flights,4.3899%
Hotelscombined,Uruguay,Flights,5.6209%
KAYAK,Uruguay,Hotel,6.5960%
Hotelscombined,Uruguay,Hotel,5.7374%
Momondo,Uruguay,Hotel,0.3939%
KAYAK,Uruguay,Hotel Citywide,4.9001%
Hotelscombined,Uruguay,Hotel Citywide,6.5836%
Momondo,Uruguay,Hotel Citywide,1.9010%
Swoodoo,Uruguay,Hotel Citywide,0.0014%
Hotelscombined,Uruguay,Vacations,14.0000%
Momondo,Uzbekistan,Car Rentals,25.0000%
KAYAK,Uzbekistan,Flights,8.4583%
CheapFlights,Uzbekistan,Flights,8.1250%
Momondo,Uzbekistan,Flights,2.7917%
Hotelscombined,Uzbekistan,Flights,7.1250%
KAYAK,Uzbekistan,Hotel,6.5056%
Hotelscombined,Uzbekistan,Hotel,4.1822%
Momondo,Uzbekistan,Hotel,2.5093%
KAYAK,Uzbekistan,Hotel Citywide,9.0793%
Hotelscombined,Uzbekistan,Hotel Citywide,4.9028%
Momondo,Uzbekistan,Hotel Citywide,1.6981%
Swoodoo,Uzbekistan,Hotel Citywide,0.0196%
KAYAK,Vanuatu,Flights,15.2174%
CheapFlights,Vanuatu,Flights,7.6087%
Momondo,Vanuatu,Flights,8.6957%
Hotelscombined,Vanuatu,Flights,2.1739%
Momondo,Vanuatu,Hotel,1.3889%
KAYAK,Vanuatu,Hotel,1.3889%
Hotelscombined,Vanuatu,Hotel,2.7778%
KAYAK,Vanuatu,Hotel Citywide,8.1597%
Momondo,Vanuatu,Hotel Citywide,4.3403%
Hotelscombined,Vanuatu,Hotel Citywide,2.9514%
KAYAK,Vanuatu,Vacations,18.7500%
Momondo,Vatican City,Flights,8.1633%
KAYAK,Vatican City,Flights,5.1020%
CheapFlights,Vatican City,Flights,6.6327%
Hotelscombined,Vatican City,Flights,1.5306%
KAYAK,Vatican City,Hotel,14.2857%
Momondo,Vatican City,Hotel,10.7143%
Hotelscombined,Vatican City,Hotel,14.2857%
KAYAK,Vatican City,Hotel Citywide,15.8120%
Momondo,Vatican City,Hotel Citywide,1.7094%
Hotelscombined,Vatican City,Hotel Citywide,1.9231%
Momondo,Venezuela,Car Rentals,21.3134%
KAYAK,Venezuela,Car Rentals,19.2396%
CheapFlights,Venezuela,Flights,10.9990%
KAYAK,Venezuela,Flights,11.8210%
Momondo,Venezuela,Flights,5.2681%
Hotelscombined,Venezuela,Flights,2.8462%
KAYAK,Venezuela,Hotel,3.4179%
Hotelscombined,Venezuela,Hotel,6.1642%
Momondo,Venezuela,Hotel,0.4179%
KAYAK,Venezuela,Hotel Citywide,4.5913%
Momondo,Venezuela,Hotel Citywide,2.6739%
Hotelscombined,Venezuela,Hotel Citywide,5.1272%
Swoodoo,Venezuela,Hotel Citywide,0.0007%
Hotelscombined,Venezuela,Vacations,13.3333%
Momondo,Vietnam,Flights,8.0552%
CheapFlights,Vietnam,Flights,5.6604%
KAYAK,Vietnam,Flights,10.7039%
Hotelscombined,Vietnam,Flights,4.1909%
Hotelscombined,Vietnam,Hotel,3.3002%
Momondo,Vietnam,Hotel,1.5771%
KAYAK,Vietnam,Hotel,1.8984%
Momondo,Vietnam,Hotel Citywide,4.4847%
Hotelscombined,Vietnam,Hotel Citywide,4.1139%
KAYAK,Vietnam,Hotel Citywide,8.3539%
Swoodoo,Vietnam,Hotel Citywide,0.0014%
Hotelscombined,Vietnam,Vacations,4.1667%
KAYAK,Vietnam,Vacations,4.1667%
CheapFlights,Wallis and Futuna,Flights,4.1667%
KAYAK,Wallis and Futuna,Flights,12.5000%
Momondo,Wallis and Futuna,Flights,4.1667%
KAYAK,Wallis and Futuna,Hotel Citywide,1.2500%
Momondo,Wallis and Futuna,Hotel Citywide,1.6667%
KAYAK,Western Sahara,Flights,25.0000%
KAYAK,Yemen,Flights,16.1538%
CheapFlights,Yemen,Flights,11.1538%
Momondo,Yemen,Flights,9.2308%
Hotelscombined,Yemen,Flights,3.8462%
KAYAK,Yemen,Hotel,8.7500%
Momondo,Yemen,Hotel,2.5000%
Hotelscombined,Yemen,Hotel,5.0000%
KAYAK,Yemen,Hotel Citywide,8.2865%
Hotelscombined,Yemen,Hotel Citywide,4.7051%
Momondo,Yemen,Hotel Citywide,2.2472%
Hotelscombined,Yemen,Vacations,25.0000%
Momondo,Zambia,Car Rentals,25.0000%
KAYAK,Zambia,Flights,10.9665%
CheapFlights,Zambia,Flights,9.9442%
Momondo,Zambia,Flights,5.1425%
Hotelscombined,Zambia,Flights,6.4436%
KAYAK,Zambia,Hotel,2.8070%
Momondo,Zambia,Hotel,0.7018%
Hotelscombined,Zambia,Hotel,3.1579%
KAYAK,Zambia,Hotel Citywide,4.7593%
Momondo,Zambia,Hotel Citywide,1.2332%
Hotelscombined,Zambia,Hotel Citywide,1.6838%
Hotelscombined,Zambia,Vacations,5.5556%
Momondo,Zimbabwe,Car Rentals,25.0000%
KAYAK,Zimbabwe,Flights,10.3525%
CheapFlights,Zimbabwe,Flights,8.5250%
Momondo,Zimbabwe,Flights,4.5826%
Hotelscombined,Zimbabwe,Flights,5.6215%
KAYAK,Zimbabwe,Hotel,2.4061%
Hotelscombined,Zimbabwe,Hotel,2.5235%
Momondo,Zimbabwe,Hotel,0.1467%
KAYAK,Zimbabwe,Hotel Citywide,7.5535%
Momondo,Zimbabwe,Hotel Citywide,1.7297%
Hotelscombined,Zimbabwe,Hotel Citywide,1.9151%
Hotelscombined,Zimbabwe,Vacations,5.5556%
Hotelscombined,Åland,Flights,11.1446%
Momondo,Åland,Flights,1.5060%
CheapFlights,Åland,Flights,1.3554%
KAYAK,Åland,Flights,0.4518%
KAYAK,Åland,Hotel,11.8421%
Momondo,Åland,Hotel,0.8772%
Hotelscombined,Åland,Hotel,11.8421%
KAYAK,Åland,Hotel Citywide,9.0116%
Momondo,Åland,Hotel Citywide,1.1047%
Hotelscombined,Åland,Hotel Citywide,1.6860%
Hotelscombined,Åland,Vacations,25.0000%
